timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649997098505,521,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-1,,false,,257,450,15,35,null,521,3002,193
1649997101746,300,https://www.demoblaze.com/config.json,200,OK,invalid_user 4-6,text,true,,609,429,15,34,https://www.demoblaze.com/config.json,299,0,0
1649997101529,523,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-2,text,false,"Test failed: text expected to contain /""""/",257,450,14,34,https://api.demoblaze.com/signup,523,0,198
1649997098527,523,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-2,,false,,257,450,14,34,null,523,3003,198
1649997101751,330,https://api.demoblaze.com/check,200,OK,invalid_user 4-12,text,true,,298,431,15,33,https://api.demoblaze.com/check,330,0,0
1649997101769,325,https://api.demoblaze.com/check,200,OK,invalid_user 4-11,text,true,,298,431,15,33,https://api.demoblaze.com/check,325,0,0
1649997101596,519,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-3,text,false,"Test failed: text expected to contain /""""/",257,450,13,33,https://api.demoblaze.com/signup,519,0,178
1649997098593,519,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-3,,false,,257,450,13,33,null,519,3003,178
1649997101617,511,https://api.demoblaze.com/check,200,OK,Add_to_cart 5-1,text,true,,298,431,1,32,https://api.demoblaze.com/check,511,0,174
1649997101794,341,https://api.demoblaze.com/check,200,OK,invalid_user 4-5,text,true,,298,431,15,32,https://api.demoblaze.com/check,341,0,0
1649997101832,384,https://api.demoblaze.com/check,200,OK,invalid_user 4-14,text,true,,298,431,15,32,https://api.demoblaze.com/check,384,0,0
1649997101618,610,https://api.demoblaze.com/entries,200,OK,Logout 7-1,text,true,,2931,348,1,32,https://api.demoblaze.com/entries,610,0,187
1649997101775,455,https://api.demoblaze.com/entries,200,OK,Login_users 3-1,text,true,,2931,348,1,32,https://api.demoblaze.com/entries,453,0,0
1649997101852,455,https://api.demoblaze.com/check,200,OK,invalid_user 4-13,text,true,,298,431,15,32,https://api.demoblaze.com/check,455,0,0
1649997101906,422,https://api.demoblaze.com/check,200,OK,invalid_user 4-7,text,true,,298,431,15,32,https://api.demoblaze.com/check,422,0,0
1649997101667,661,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-4,text,false,"Test failed: text expected to contain /""""/",257,450,12,32,https://api.demoblaze.com/signup,661,0,184
1649997098665,661,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-4,,false,,257,450,12,32,null,661,3003,184
1649997101972,379,https://api.demoblaze.com/check,200,OK,invalid_user 4-10,text,true,,298,431,15,31,https://api.demoblaze.com/check,379,0,0
1649997101811,540,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-6,text,false,"Test failed: text expected to contain /""""/",261,450,11,31,https://api.demoblaze.com/signup,540,0,163
1649997098809,540,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-6,,false,,261,450,11,31,null,540,3003,163
1649997101701,666,https://api.demoblaze.com/entries,200,OK,Home 1-1,text,true,,2931,348,1,30,https://api.demoblaze.com/entries,666,0,291
1649997101909,511,https://api.demoblaze.com/check,200,OK,invalid_user 4-3,text,true,,298,431,15,30,https://api.demoblaze.com/check,511,0,0
1649997101880,556,https://api.demoblaze.com/check,200,OK,invalid_user 4-15,text,true,,298,431,15,30,https://api.demoblaze.com/check,555,0,0
1649997102082,372,https://api.demoblaze.com/entries,200,OK,invalid_user 4-12,text,true,,2931,348,15,30,https://api.demoblaze.com/entries,371,0,0
1649997102095,372,https://api.demoblaze.com/entries,200,OK,invalid_user 4-11,text,true,,2931,348,15,30,https://api.demoblaze.com/entries,370,0,0
1649997101970,517,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-8,text,false,"Test failed: text expected to contain /""""/",257,450,10,30,https://api.demoblaze.com/signup,517,0,176
1649997098968,517,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-8,,false,,257,450,10,30,null,517,3002,176
1649997101956,561,https://api.demoblaze.com/entries,200,OK,invalid_user 4-1,text,true,,2931,348,15,29,https://api.demoblaze.com/entries,559,0,0
1649997101846,673,https://api.demoblaze.com/entries,200,OK,invalid_user 4-4,text,true,,2931,348,15,29,https://api.demoblaze.com/entries,671,0,0
1649997101861,658,https://api.demoblaze.com/check,200,OK,Send_message 6-1,text,true,,298,431,1,29,https://api.demoblaze.com/check,658,0,176
1649997101736,789,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-5,text,false,"Test failed: text expected to contain /""""/",257,450,9,29,https://api.demoblaze.com/signup,789,0,184
1649997098735,789,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-5,,false,,257,450,9,29,null,789,3002,184
1649997101914,614,https://api.demoblaze.com/entries,200,OK,invalid_user 4-2,text,true,,2931,348,15,28,https://api.demoblaze.com/entries,614,0,0
1649997101916,613,https://api.demoblaze.com/entries,200,OK,invalid_user 4-8,text,true,,2931,348,15,28,https://api.demoblaze.com/entries,613,0,0
1649997102025,518,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-9,text,false,"Test failed: text expected to contain /""""/",257,450,8,28,https://api.demoblaze.com/signup,518,0,182
1649997099023,518,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-9,,false,,257,450,8,28,null,518,3003,182
1649997099545,3041,https://www.demoblaze.com/index.html,200,OK,invalid_user 4-9,text,true,,773052,8474,15,27,https://www.demoblaze.com/index.html,295,0,189
1649997099545,302,https://www.demoblaze.com/index.html-0,200,OK,invalid_user 4-9,text,true,,5191,513,15,27,https://www.demoblaze.com/index.html,295,0,189
1649997099859,349,https://www.demoblaze.com/index.html-1,200,OK,invalid_user 4-9,bin,true,,5500,514,15,27,https://www.demoblaze.com/favicon.ico,349,0,0
1649997099860,1072,https://www.demoblaze.com/index.html-2,200,OK,invalid_user 4-9,text,true,,28292,552,15,27,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,690,0,303
1649997099861,424,https://www.demoblaze.com/index.html-3,200,OK,invalid_user 4-9,text,true,,12508,546,15,27,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,397,0,281
1649997099860,392,https://www.demoblaze.com/index.html-4,200,OK,invalid_user 4-9,text,true,,1226,520,15,27,https://www.demoblaze.com/css/latofonts.css,391,0,276
1649997099861,398,https://www.demoblaze.com/index.html-5,200,OK,invalid_user 4-9,text,true,,866,520,15,27,https://www.demoblaze.com/css/latostyle.css,393,0,277
1649997099861,392,https://www.demoblaze.com/index.html-6,200,OK,invalid_user 4-9,bin,true,,4263,509,15,27,https://www.demoblaze.com/bm.png,391,0,278
1649997100235,272,https://www.demoblaze.com/index.html-7,200,OK,invalid_user 4-9,bin,true,,27679,515,15,27,https://www.demoblaze.com/Samsung1.jpg,141,0,0
1649997100255,293,https://www.demoblaze.com/index.html-8,200,OK,invalid_user 4-9,bin,true,,34140,513,15,27,https://www.demoblaze.com/nexus1.jpg,150,0,0
1649997100254,551,https://www.demoblaze.com/index.html-9,200,OK,invalid_user 4-9,bin,true,,34899,514,15,27,https://www.demoblaze.com/iphone1.jpg,395,0,0
1649997100260,742,https://www.demoblaze.com/index.html-10,200,OK,invalid_user 4-9,text,true,,36253,541,15,27,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,396,0,0
1649997100290,2296,https://www.demoblaze.com/index.html-11,200,OK,invalid_user 4-9,text,true,,481323,542,15,27,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,1224,0,837
1649997100509,800,https://www.demoblaze.com/index.html-12,200,OK,invalid_user 4-9,text,true,,73215,567,15,27,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,588,0,422
1649997100551,174,https://www.demoblaze.com/index.html-13,200,OK,invalid_user 4-9,text,true,,9297,544,15,27,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,172,0,0
1649997100725,396,https://www.demoblaze.com/index.html-14,200,OK,invalid_user 4-9,text,true,,15620,550,15,27,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,373,0,0
1649997100807,499,https://www.demoblaze.com/index.html-15,200,OK,invalid_user 4-9,text,true,,2780,514,15,27,https://www.demoblaze.com/js/index.js,499,0,339
1649997102232,361,https://hls.demoblaze.com/index.m3u8,200,OK,Login_users 3-1,text,true,,1266,351,1,27,https://hls.demoblaze.com/index.m3u8,361,0,315
1649997102231,362,https://hls.demoblaze.com/index.m3u8,200,OK,Logout 7-1,text,true,,1266,351,1,27,https://hls.demoblaze.com/index.m3u8,362,0,316
1649997102369,235,https://hls.demoblaze.com/index.m3u8,200,OK,Home 1-1,text,true,,1266,351,1,27,https://hls.demoblaze.com/index.m3u8,235,0,187
1649997102047,567,https://api.demoblaze.com/check,200,OK,invalid_user 4-6,text,true,,298,431,15,27,https://api.demoblaze.com/check,567,0,0
1649997102455,161,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-12,text,true,,1266,351,15,27,https://hls.demoblaze.com/index.m3u8,161,0,111
1649997102129,487,https://api.demoblaze.com/view,200,OK,Add_to_cart 5-1,text,true,,494,408,1,27,https://api.demoblaze.com/view,487,0,0
1649997101882,742,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-7,text,false,"Test failed: text expected to contain /""""/",257,450,7,27,https://api.demoblaze.com/signup,742,0,171
1649997098880,742,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-7,,false,,257,450,7,27,null,742,3002,171
1649997102470,159,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-11,text,true,,1266,351,15,26,https://hls.demoblaze.com/index.m3u8,159,0,110
1649997102136,502,https://api.demoblaze.com/entries,200,OK,invalid_user 4-5,text,true,,2931,348,15,26,https://api.demoblaze.com/entries,502,0,0
1649997102520,135,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-4,text,true,,1266,351,15,26,https://hls.demoblaze.com/index.m3u8,135,0,95
1649997102531,149,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-2,text,true,,1266,351,15,26,https://hls.demoblaze.com/index.m3u8,149,0,102
1649997102531,154,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-8,text,true,,1266,351,15,26,https://hls.demoblaze.com/index.m3u8,154,0,108
1649997102586,106,https://www.demoblaze.com/config.json,200,OK,invalid_user 4-9,text,true,,523,429,15,26,https://www.demoblaze.com/config.json,106,0,0
1649997102518,176,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-1,text,true,,1266,351,15,26,https://hls.demoblaze.com/index.m3u8,176,0,126
1649997102097,622,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-10,text,false,"Test failed: text expected to contain /""""/",257,450,6,26,https://api.demoblaze.com/signup,622,0,171
1649997099095,622,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-10,,false,,257,450,6,26,null,622,3002,171
1649997102217,514,https://api.demoblaze.com/entries,200,OK,invalid_user 4-14,text,true,,2931,348,15,25,https://api.demoblaze.com/entries,510,0,0
1649997102639,139,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-5,text,true,,1266,351,15,25,https://hls.demoblaze.com/index.m3u8,138,0,95
1649997102617,164,https://hls.demoblaze.com/index.m3u8,200,OK,Add_to_cart 5-1,text,true,,1266,351,1,25,https://hls.demoblaze.com/index.m3u8,164,0,117
1649997102238,577,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-12,text,false,"Test failed: text expected to contain /""""/",257,450,5,25,https://api.demoblaze.com/signup,577,0,168
1649997099237,577,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-12,,false,,257,450,5,25,null,577,3002,168
1649997102307,513,https://api.demoblaze.com/entries,200,OK,invalid_user 4-13,text,true,,2931,348,15,24,https://api.demoblaze.com/entries,510,0,0
1649997102168,656,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-11,text,false,"Test failed: text expected to contain /""""/",257,450,4,24,https://api.demoblaze.com/signup,656,0,186
1649997099165,656,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-11,,false,,257,450,4,24,null,656,3004,186
1649997102354,473,https://api.demoblaze.com/entries,200,OK,invalid_user 4-10,text,true,,2931,348,15,23,https://api.demoblaze.com/entries,473,0,0
1649997102328,507,https://api.demoblaze.com/entries,200,OK,invalid_user 4-7,text,true,,2931,348,15,23,https://api.demoblaze.com/entries,507,0,0
1649997102731,136,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-14,text,true,,1266,351,15,23,https://hls.demoblaze.com/index.m3u8,136,0,97
1649997102656,222,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-4,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,222,0,0
1649997102685,193,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-8,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,193,0,0
1649997102595,286,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Logout 7-1,text,true,,6073,365,1,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,286,0,0
1649997102680,212,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-2,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,212,0,0
1649997102595,297,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Login_users 3-1,text,true,,6073,365,1,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,297,0,0
1649997102605,289,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Home 1-1,text,true,,6073,365,1,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,288,0,0
1649997102778,116,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-5,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,116,0,0
1649997102696,198,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-1,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,198,0,0
1649997102782,113,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Add_to_cart 5-1,text,true,,6073,365,1,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,112,0,0
1649997102616,281,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-12,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,281,0,0
1649997102629,268,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-11,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,268,0,0
1649997102868,38,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-14,text,true,,6073,365,15,23,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,37,0,0
1649997102421,494,https://api.demoblaze.com/entries,200,OK,invalid_user 4-3,text,true,,2931,348,15,23,https://api.demoblaze.com/entries,493,0,0
1649997102310,606,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-13,text,false,"Test failed: text expected to contain /""""/",257,450,3,23,https://api.demoblaze.com/signup,606,0,172
1649997099309,606,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-13,,false,,257,450,3,23,null,606,3001,172
1649997102436,491,https://api.demoblaze.com/entries,200,OK,invalid_user 4-15,text,true,,2931,348,15,22,https://api.demoblaze.com/entries,489,0,0
1649997102391,542,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-14,text,false,"Test failed: text expected to contain /""""/",257,450,2,22,https://api.demoblaze.com/signup,542,0,165
1649997099390,542,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-14,,false,,257,450,2,22,null,542,3002,165
1649997102828,138,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-10,text,true,,1266,351,15,21,https://hls.demoblaze.com/index.m3u8,138,0,98
1649997102821,156,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-13,text,true,,1266,351,15,21,https://hls.demoblaze.com/index.m3u8,156,0,109
1649997102838,156,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-7,text,true,,1266,351,15,21,https://hls.demoblaze.com/index.m3u8,156,0,110
1649997102967,42,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-10,text,true,,6073,365,15,21,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,41,0,0
1649997102615,403,https://api.demoblaze.com/entries,200,OK,invalid_user 4-6,text,true,,2931,348,15,21,https://api.demoblaze.com/entries,401,0,0
1649997102520,503,https://api.demoblaze.com/entries,200,OK,Send_message 6-1,text,true,,2931,348,1,21,https://api.demoblaze.com/entries,501,0,0
1649997102978,45,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-13,text,true,,6073,365,15,21,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,44,0,0
1649997102693,343,https://api.demoblaze.com/check,200,OK,invalid_user 4-9,text,true,,298,431,15,21,https://api.demoblaze.com/check,343,0,0
1649997102995,49,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-7,text,true,,6073,365,15,21,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,47,0,0
1649997102917,152,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-3,text,true,,1266,351,15,21,https://hls.demoblaze.com/index.m3u8,152,0,103
1649997102929,154,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-15,text,true,,1266,351,15,21,https://hls.demoblaze.com/index.m3u8,154,0,110
1649997102466,634,https://api.demoblaze.com/signup,200,OK,Signup_Users 2-15,text,false,"Test failed: text expected to contain /""""/",257,450,1,21,https://api.demoblaze.com/signup,634,0,167
1649997099453,634,Sign_Up,,"Number of samples in transaction : 1, number of failing samples : 1",Signup_Users 2-15,,false,,257,450,1,21,null,634,3013,167
1649997103070,47,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-3,text,true,,6073,365,15,20,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,47,0,0
1649997103084,46,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-15,text,true,,6073,365,15,20,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,46,0,0
1649997103019,196,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-6,text,true,,1266,351,15,20,https://hls.demoblaze.com/index.m3u8,195,0,117
1649997103025,193,https://hls.demoblaze.com/index.m3u8,200,OK,Send_message 6-1,text,true,,1266,351,1,20,https://hls.demoblaze.com/index.m3u8,193,0,118
1649997103215,77,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-6,text,true,,6073,365,15,20,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,77,0,0
1649997103218,74,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Send_message 6-1,text,true,,6073,365,1,20,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,74,0,0
1649997103037,343,https://api.demoblaze.com/entries,200,OK,invalid_user 4-9,text,true,,2931,348,15,20,https://api.demoblaze.com/entries,342,0,0
1649997102895,592,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-5,text,true,,542958,368,15,20,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,284,0,0
1649997098757,4724,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-5,,true,,1006082,11204,15,20,null,2648,7,511
1649997102893,603,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-2,text,true,,542958,368,14,19,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,287,0,0
1649997098570,4917,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-2,,true,,1005166,11202,14,19,null,2680,9,607
1649997102893,621,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,Login_users 3-1,text,true,,542958,368,1,18,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,320,0,0
1649997102895,620,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,Home 1-1,text,true,,542958,368,1,18,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,322,0,0
1649997098456,5008,login,200,"Number of samples in transaction : 8, number of failing samples : 0",Login_users 3-1,,true,,1006388,11215,1,18,null,3230,51,882
1649997098527,4979,Home,200,"Number of samples in transaction : 6, number of failing samples : 0",Home 1-1,,true,,1019211,10325,1,18,null,2654,9,1118
1649997102895,620,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-1,text,true,,542958,368,13,18,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,318,0,0
1649997098456,5006,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-1,,true,,1005670,11202,13,18,null,3030,53,709
1649997102898,626,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-11,text,true,,542958,368,12,15,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,319,0,0
1649997099147,4367,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-11,,true,,1020886,11202,12,15,null,2350,10,460
1649997103045,480,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-7,text,true,,542958,368,12,15,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,169,0,0
1649997098880,4635,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-7,,true,,1006674,11202,12,15,null,2454,11,485
1649997102895,634,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,Add_to_cart 5-1,text,true,,542958,368,1,13,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,318,0,0
1649997102898,652,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-12,text,true,,542958,368,10,13,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,320,0,0
1649997099231,4312,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-12,,true,,1005567,11204,10,13,null,2402,7,493
1649997103117,436,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-3,text,true,,542958,368,9,12,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,100,0,0
1649997098617,4925,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-3,,true,,1036762,11204,9,12,null,2525,12,572
1649997103383,174,https://hls.demoblaze.com/index.m3u8,200,OK,invalid_user 4-9,text,true,,1266,351,8,11,https://hls.demoblaze.com/index.m3u8,174,0,126
1649997103293,294,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,Send_message 6-1,text,true,,542958,368,1,11,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,54,0,0
1649997098513,4764,Send_message,200,"Number of samples in transaction : 7, number of failing samples : 0",Send_message 6-1,,true,,1005157,10766,1,11,null,2307,310,694
1649997103558,50,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,invalid_user 4-9,text,true,,6073,365,8,10,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,49,0,0
1649997103293,395,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-6,text,true,,542958,368,8,10,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,67,0,0
1649997098813,4868,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-6,,true,,1005093,11204,8,10,null,2490,7,545
1649997103530,388,https://api.demoblaze.com/addtocart,200,OK,Add_to_cart 5-1,text,true,,197,505,1,9,https://api.demoblaze.com/addtocart,388,0,0
1649997102879,1044,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-4,text,true,,542958,368,7,9,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,757,0,0
1649997098693,5222,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-4,,true,,1005798,11204,7,9,null,3420,8,503
1649997103010,938,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-10,text,true,,542958,368,6,8,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,635,0,0
1649997099079,4858,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-10,,true,,1020496,11202,6,8,null,2579,11,454
1649997102907,1062,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-14,text,true,,542958,368,5,7,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,738,0,0
1649997099355,4604,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-14,,true,,1020182,11204,5,7,null,2869,10,553
1649997103024,989,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-13,text,true,,542958,368,4,6,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,614,0,0
1649997099297,4709,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-13,,true,,1020102,11204,4,6,null,2729,8,475
1649997103131,883,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-15,text,true,,542958,368,4,6,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,514,0,0
1649997099431,4574,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-15,,true,,1022284,11204,4,6,null,2742,9,482
1649997103608,420,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-9,text,true,,542958,368,2,4,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,63,0,0
1649997102882,1146,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,Logout 7-1,text,true,,542958,368,1,4,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,789,0,0
1649997099019,5000,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-9,,true,,1327354,11202,2,4,null,1895,10,497
1649997098521,4981,log_out,200,"Number of samples in transaction : 6, number of failing samples : 0",Logout 7-1,,true,,1006310,10335,1,4,null,2449,527,679
1649997102879,1196,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,invalid_user 4-8,text,true,,542958,368,1,2,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,776,0,0
1649997098949,5117,Invalid_login,200,"Number of samples in transaction : 8, number of failing samples : 0",invalid_user 4-8,,true,,1005036,11202,1,2,null,3220,9,464
1649997108193,1149,https://www.demoblaze.com/index.html,200,OK,Add_to_cart 5-1,text,true,,121266,8749,1,1,https://www.demoblaze.com/index.html,304,0,0
1649997108193,343,https://www.demoblaze.com/index.html-0,200,OK,Add_to_cart 5-1,text,true,,19902,513,1,1,https://www.demoblaze.com/index.html,304,0,0
1649997108541,284,https://www.demoblaze.com/index.html-1,304,Not Modified,Add_to_cart 5-1,,true,,165,539,1,1,https://www.demoblaze.com/favicon.ico,0,0,179
1649997108540,300,https://www.demoblaze.com/index.html-2,304,Not Modified,Add_to_cart 5-1,,true,,165,577,1,1,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,0,0,190
